go.opentelemetry.io/collector/config/configretry,https://github.com/open-telemetry/opentelemetry-collector/blob/config/configretry/v1.39.0/config/configretry/LICENSE,Apache-2.0
go.opentelemetry.io/collector/config/configtls,https://github.com/open-telemetry/opentelemetry-collector/blob/config/configtls/v1.39.0/config/configtls/LICENSE,Apache-2.0
go.opentelemetry.io/collector/confmap,https://github.com/open-telemetry/opentelemetry-collector/blob/confmap/v1.39.0/confmap/LICENSE,Apache-2.0
go.opentelemetry.io/collector/confmap/xconfmap,https://github.com/open-telemetry/opentelemetry-collector/blob/confmap/xconfmap/v0.133.0/confmap/xconfmap/LICENSE,Apache-2.0
go.opentelemetry.io/collector/consumer,https://github.com/open-telemetry/opentelemetry-collector/blob/consumer/v1.39.0/consumer/LICENSE,Apache-2.0
go.opentelemetry.io/collector/consumer/consumererror,https://github.com/open-telemetry/opentelemetry-collector/blob/consumer/consumererror/v0.133.0/consumer/consumererror/LICENSE,Apache-2.0
go.opentelemetry.io/collector/consumer/consumererror/xconsumererror,https://github.com/open-telemetry/opentelemetry-collector/blob/consumer/consumererror/xconsumererror/v0.133.0/consumer/consumererror/xconsumererror/LICENSE,Apache-2.0
go.opentelemetry.io/collector/consumer/xconsumer,https://github.com/open-telemetry/opentelemetry-collector/blob/consumer/xconsumer/v0.133.0/consumer/xconsumer/LICENSE,Apache-2.0
go.opentelemetry.io/collector/exporter,https://github.com/open-telemetry/opentelemetry-collector/blob/exporter/v0.133.0/exporter/LICENSE,Apache-2.0
go.opentelemetry.io/collector/exporter/exporterhelper/xexporterhelper,https://github.com/open-telemetry/opentelemetry-collector/blob/exporter/exporterhelper/xexporterhelper/v0.133.0/exporter/exporterhelper/xexporterhelper/LICENSE,Apache-2.0
go.opentelemetry.io/collector/exporter/otlpexporter,https://github.com/open-telemetry/opentelemetry-collector/blob/exporter/otlpexporter/v0.133.0/exporter/otlpexporter/LICENSE,Apache-2.0
go.opentelemetry.io/collector/exporter/otlphttpexporter,https://github.com/open-telemetry/opentelemetry-collector/blob/exporter/otlphttpexporter/v0.133.0/exporter/otlphttpexporter/LICENSE,Apache-2.0
go.opentelemetry.io/collector/exporter/xexporter,https://github.com/open-telemetry/opentelemetry-collector/blob/exporter/xexporter/v0.133.0/exporter/xexporter/LICENSE,Apache-2.0
go.opentelemetry.io/collector/extension,https://github.com/open-telemetry/opentelemetry-collector/blob/extension/v1.39.0/extension/LICENSE,Apache-2.0
go.opentelemetry.io/collector/extension/extensionauth,https://github.com/open-telemetry/opentelemetry-collector/blob/extension/extensionauth/v1.39.0/extension/extensionauth/LICENSE,Apache-2.0
go.opentelemetry.io/collector/extension/extensionmiddleware,https://github.com/open-telemetry/opentelemetry-collector/blob/extension/extensionmiddleware/v0.133.0/extension/extensionmiddleware/LICENSE,Apache-2.0
go.opentelemetry.io/collector/extension/xextension/storage,https://github.com/open-telemetry/opentelemetry-collector/blob/extension/xextension/v0.133.0/extension/xextension/LICENSE,Apache-2.0
go.opentelemetry.io/collector/featuregate,https://github.com/open-telemetry/opentelemetry-collector/blob/featuregate/v1.39.0/featuregate/LICENSE,Apache-2.0
go.opentelemetry.io/collector/internal/statusutil,https://github.com/open-telemetry/opentelemetry-collector/blob/v0.133.0/LICENSE,Apache-2.0
go.opentelemetry.io/collector/internal/telemetry,https://github.com/open-telemetry/opentelemetry-collector/blob/internal/telemetry/v0.133.0/internal/telemetry/LICENSE,Apache-2.0
go.opentelemetry.io/collector/pdata,https://github.com/open-telemetry/opentelemetry-collector/blob/pdata/v1.39.0/pdata/LICENSE,Apache-2.0
go.opentelemetry.io/collector/pdata/pprofile,https://github.com/open-telemetry/opentelemetry-collector/blob/pdata/pprofile/v0.133.0/pdata/pprofile/LICENSE,Apache-2.0
go.opentelemetry.io/collector/pdata/xpdata,https://github.com/open-telemetry/opentelemetry-collector/blob/pdata/xpdata/v0.133.0/pdata/xpdata/LICENSE,Apache-2.0
go.opentelemetry.io/collector/pipeline,https://github.com/open-telemetry/opentelemetry-collector/blob/pipeline/v1.39.0/pipeline/LICENSE,Apache-2.0
go.opentelemetry.io/collector/pipeline/xpipeline,https://github.com/open-telemetry/opentelemetry-collector/blob/pipeline/xpipeline/v0.133.0/pipeline/xpipeline/LICENSE,Apache-2.0
go.opentelemetry.io/contrib/bridges/otelzap,https://github.com/open-telemetry/opentelemetry-go-contrib/blob/bridges/otelzap/v0.12.0/bridges/otelzap/LICENSE,Apache-2.0
go.opentelemetry.io/contrib/detectors/aws/ec2/v2,https://github.com/open-telemetry/opentelemetry-go-contrib/blob/6a3469c36487/detectors/aws/ec2/v2/LICENSE,Apache-2.0
go.opentelemetry.io/contrib/detectors/aws/ec2/v2,https://github.com/open-telemetry/opentelemetry-go-contrib/blob/6a3469c36487/detectors/aws/ec2/v2/LICENSE,BSD-3-Clause
go.opentelemetry.io/contrib/detectors/aws/eks,https://github.com/open-telemetry/opentelemetry-go-contrib/blob/detectors/aws/eks/v1.28.0/detectors/aws/eks/LICENSE,Apache-2.0
go.opentelemetry.io/contrib/detectors/azure/azurevm,https://github.com/open-telemetry/opentelemetry-go-contrib/blob/detectors/azure/azurevm/v0.0.1/detectors/azure/azurevm/LICENSE,Apache-2.0
go.opentelemetry.io/contrib/detectors/gcp,https://github.com/open-telemetry/opentelemetry-go-contrib/blob/detectors/gcp/v1.36.0/detectors/gcp/LICENSE,Apache-2.0
go.opentelemetry.io/contrib/instrumentation/google.golang.org/grpc/otelgrpc,https://github.com/open-telemetry/opentelemetry-go-contrib/blob/instrumentation/google.golang.org/grpc/otelgrpc/v0.62.0/instrumentation/google.golang.org/grpc/otelgrpc/LICENSE,Apache-2.0
